,Open,High,Low,Close,Volume,QuoteVolume
2022-09-07 01:40:00+09:00,2824123.0,2825715.0,2823261.0,2823261.0,5.30118156,14975004.99604625
2022-09-07 01:41:00+09:00,2823613.0,2826000.0,2823236.0,2825517.0,1.46365729,4134528.59961714
2022-09-07 01:42:00+09:00,2825994.0,2826266.0,2824588.0,2824588.0,2.68292575,7581057.29489013
2022-09-07 01:43:00+09:00,2824576.0,2825899.0,2824514.0,2825334.0,3.83414547,10831569.54713266
2022-09-07 01:44:00+09:00,2825334.0,2826193.0,2824876.0,2825888.0,1.37458061,3883855.58913129
2022-09-07 01:45:00+09:00,2825602.0,2825623.0,2822883.0,2823509.0,6.58791336,18606019.2958402
2022-09-07 01:46:00+09:00,2823546.0,2824763.0,2822936.0,2824277.0,1.75447826,4954636.61083611
2022-09-07 01:47:00+09:00,2824637.0,2825202.0,2823890.0,2824941.0,3.24275621,9159441.3258588
2022-09-07 01:48:00+09:00,2824799.0,2825202.0,2824171.0,2824171.0,3.111665,8789287.56364421
2022-09-07 01:49:00+09:00,2824207.0,2824726.0,2823790.0,2824602.0,1.23089,3476312.35232655
2022-09-07 01:50:00+09:00,2824513.0,2824935.0,2823448.0,2824382.0,1.25241175,3537252.63348303
2022-09-07 01:51:00+09:00,2824420.0,2824585.0,2823892.0,2823892.0,1.26961685,3585626.6597055
2022-09-07 01:52:00+09:00,2824408.0,2824456.0,2822338.0,2823366.0,2.4981437,7052632.37068802
2022-09-07 01:53:00+09:00,2823060.0,2823643.0,2822459.0,2823591.0,0.97285241,2746405.48976346
2022-09-07 01:54:00+09:00,2823596.0,2825000.0,2823596.0,2825000.0,0.93624887,2644546.13261555
2022-09-07 01:55:00+09:00,2824308.0,2825000.0,2823357.0,2823857.0,1.80396857,5095217.68626554
2022-09-07 01:56:00+09:00,2823973.0,2826096.0,2823521.0,2825916.0,1.751378,4947895.2817884
2022-09-07 01:57:00+09:00,2825827.0,2828410.0,2825827.0,2827225.0,1.6599919,4693500.89897697
2022-09-07 01:58:00+09:00,2827225.0,2827225.0,2825082.0,2825107.0,1.88813917,5336377.29324769
2022-09-07 01:59:00+09:00,2824976.0,2825434.0,2821375.0,2821713.0,7.19612658,20321806.01179282
2022-09-07 02:00:00+09:00,2821643.0,2822727.0,2820922.0,2821794.0,3.88294343,10956875.87115932
2022-09-07 02:01:00+09:00,2821865.0,2821865.0,2814678.0,2816199.0,9.04660502,25493430.80195925
2022-09-07 02:02:00+09:00,2816330.0,2820231.0,2815995.0,2820231.0,7.31728056,20620455.03397797
2022-09-07 02:03:00+09:00,2820090.0,2820827.0,2816009.0,2816845.0,4.5251049,12750106.88617305
2022-09-07 02:04:00+09:00,2816844.0,2816877.0,2810500.0,2811448.0,6.11017772,17190032.36446143
2022-09-07 02:05:00+09:00,2811452.0,2812344.0,2751315.0,2767832.0,63.69965901,177252606.6841523
2022-09-07 02:06:00+09:00,2767274.0,2775878.0,2758764.0,2760026.0,38.41966153,106243588.34976111
2022-09-07 02:07:00+09:00,2755925.0,2760381.0,2742870.0,2745414.0,22.99112719,63267223.28390181
2022-09-07 02:08:00+09:00,2748280.0,2760426.0,2745146.0,2758541.0,23.48461617,64721079.46880996
2022-09-07 02:09:00+09:00,2758081.0,2773119.0,2756300.0,2767301.0,43.87581601,121242260.27600364
2022-09-07 02:10:00+09:00,2768097.0,2771991.0,2754740.0,2756499.0,28.28430296,78176340.81392339
2022-09-07 02:11:00+09:00,2756470.0,2756840.0,2741153.0,2743756.0,31.87577246,87667798.74586196
2022-09-07 02:12:00+09:00,2744197.0,2744519.0,2732161.0,2741880.0,53.04541431,145224961.7743079
2022-09-07 02:13:00+09:00,2743185.0,2749733.0,2737879.0,2748876.0,42.66916592,117099344.23988108
2022-09-07 02:14:00+09:00,2748507.0,2749858.0,2742603.0,2744361.0,25.61881902,70370671.50019497
2022-09-07 02:15:00+09:00,2743472.0,2752325.0,2739900.0,2751751.0,23.45435535,64415999.27313095
2022-09-07 02:16:00+09:00,2751751.0,2754992.0,2748399.0,2752229.0,16.61868576,45736950.23082583
2022-09-07 02:17:00+09:00,2751896.0,2752593.0,2745675.0,2745675.0,20.06682063,55159189.36534814
2022-09-07 02:18:00+09:00,2745666.0,2747418.0,2736133.0,2737340.0,24.91817486,68340609.83494288
2022-09-07 02:19:00+09:00,2736954.0,2743982.0,2733650.0,2743982.0,21.89420611,59995312.57584574
2022-09-07 02:20:00+09:00,2743369.0,2746850.0,2738468.0,2738468.0,12.2541112,33611898.14567874
2022-09-07 02:21:00+09:00,2737968.0,2744053.0,2734553.0,2735945.0,21.04386537,57639888.91230654
2022-09-07 02:22:00+09:00,2735190.0,2740408.0,2734126.0,2734437.0,14.79297776,40495536.1309425
2022-09-07 02:23:00+09:00,2734551.0,2734883.0,2720000.0,2726716.0,40.57423356,110658674.94779797
2022-09-07 02:24:00+09:00,2727452.0,2735742.0,2721918.0,2732251.0,30.62169902,83567894.07596761
2022-09-07 02:25:00+09:00,2731508.0,2735776.0,2729106.0,2735200.0,17.8844726,48877464.13870217
2022-09-07 02:26:00+09:00,2735200.0,2738166.0,2730400.0,2730400.0,18.76452435,51299611.91444205
2022-09-07 02:27:00+09:00,2730136.0,2733924.0,2728700.0,2730630.0,13.70886732,37442197.79127387
2022-09-07 02:28:00+09:00,2730706.0,2734449.0,2728106.0,2732402.0,12.43311463,33970927.23298765
2022-09-07 02:29:00+09:00,2732402.0,2733329.0,2725066.0,2728568.0,19.72019847,53831337.80391267
2022-09-07 02:30:00+09:00,2728596.0,2733175.0,2723281.0,2732437.0,19.59745029,53458561.5061616
2022-09-07 02:31:00+09:00,2732206.0,2734438.0,2731016.0,2732410.0,12.59860559,34430347.91289937
2022-09-07 02:32:00+09:00,2732797.0,2736041.0,2730680.0,2735543.0,13.99871258,38273384.12777355
2022-09-07 02:33:00+09:00,2735495.0,2738333.0,2733333.0,2738232.0,12.76712704,34933291.69700921
2022-09-07 02:34:00+09:00,2738375.0,2744499.0,2735229.0,2741852.0,19.52006905,53493641.98455072
2022-09-07 02:35:00+09:00,2741843.0,2746874.0,2739200.0,2740206.0,16.07836631,44105579.0936501
2022-09-07 02:36:00+09:00,2740206.0,2741416.0,2738602.0,2739401.0,9.61027423,26332746.94101857
2022-09-07 02:37:00+09:00,2739560.0,2740668.0,2734952.0,2735217.0,11.34603997,31059418.18888626
2022-09-07 02:38:00+09:00,2735128.0,2737674.0,2732615.0,2735526.0,12.0569417,32980526.55664432
2022-09-07 02:39:00+09:00,2735418.0,2739238.0,2735416.0,2737619.0,11.49460294,31465049.78383154
2022-09-07 02:40:00+09:00,2737616.0,2739271.0,2735500.0,2737775.0,11.82215629,32356171.7070676
2022-09-07 02:41:00+09:00,2737702.0,2738480.0,2732977.0,2735157.0,11.30362442,30922013.3696275
2022-09-07 02:42:00+09:00,2735264.0,2736283.0,2733322.0,2734303.0,5.63543635,15412244.24583025
2022-09-07 02:43:00+09:00,2734303.0,2736241.0,2730462.0,2734434.0,13.18974317,36055069.66595269
2022-09-07 02:44:00+09:00,2735129.0,2739290.0,2734861.0,2738785.0,9.04234394,24753845.91411517
2022-09-07 02:45:00+09:00,2738791.0,2740000.0,2733574.0,2736796.0,15.82337669,43318996.18663164
2022-09-07 02:46:00+09:00,2736220.0,2736906.0,2732796.0,2736904.0,12.24805501,33495483.87159824
2022-09-07 02:47:00+09:00,2737318.0,2738179.0,2723301.0,2727540.0,18.72719762,51151150.57652387
2022-09-07 02:48:00+09:00,2727808.0,2728903.0,2710532.0,2728903.0,26.6129691,72441280.36725406
2022-09-07 02:49:00+09:00,2728073.0,2731695.0,2725789.0,2730500.0,19.4481776,53070666.13215438
2022-09-07 02:50:00+09:00,2730500.0,2734541.0,2729311.0,2733514.0,10.47020877,28611391.86908044
2022-09-07 02:51:00+09:00,2733638.0,2734762.0,2725943.0,2728409.0,14.59679515,39846790.19915273
2022-09-07 02:52:00+09:00,2728530.0,2736000.0,2728530.0,2733376.0,19.80422699,54130484.5130965
2022-09-07 02:53:00+09:00,2733376.0,2736877.0,2732015.0,2735250.0,10.88067513,29752289.72474812
2022-09-07 02:54:00+09:00,2735250.0,2737267.0,2734250.0,2737266.0,5.12036199,14008457.78774852
2022-09-07 02:55:00+09:00,2736529.0,2737521.0,2734444.0,2736076.0,5.62644012,15394074.39293858
2022-09-07 02:56:00+09:00,2736076.0,2742630.0,2736076.0,2739669.0,18.40267016,50421519.8171953
2022-09-07 02:57:00+09:00,2740169.0,2744298.0,2740169.0,2741203.0,11.56873742,31723236.47076205
2022-09-07 02:58:00+09:00,2740506.0,2741918.0,2738356.0,2741056.0,7.79531556,21360164.4609009
2022-09-07 02:59:00+09:00,2741541.0,2742202.0,2738412.0,2739247.0,15.93101223,43659665.92167721
2022-09-07 03:00:00+09:00,2739256.0,2743000.0,2738020.0,2742516.0,23.43010303,64214807.40466933
2022-09-07 03:01:00+09:00,2742516.0,2742880.0,2738705.0,2741209.0,12.55201687,34401484.11562205
2022-09-07 03:02:00+09:00,2741212.0,2742762.0,2735600.0,2735600.0,14.76366385,40432069.56616319
2022-09-07 03:03:00+09:00,2735600.0,2739112.0,2734733.0,2734733.0,11.29153002,30905302.8121954
2022-09-07 03:04:00+09:00,2735081.0,2737764.0,2732668.0,2736443.0,10.23268886,27983124.69887944
2022-09-07 03:05:00+09:00,2736443.0,2736916.0,2733781.0,2735207.0,7.52264408,20579937.57341945
2022-09-07 03:06:00+09:00,2735540.0,2735918.0,2732713.0,2732713.0,6.63364258,18138642.67132468
2022-09-07 03:07:00+09:00,2732677.0,2735581.0,2732677.0,2734130.0,8.617548,23561066.59147951
2022-09-07 03:08:00+09:00,2734130.0,2734733.0,2731251.0,2732195.0,5.90818226,16145075.33932211
2022-09-07 03:09:00+09:00,2732181.0,2734856.0,2731936.0,2733432.0,5.8744653,16059732.53005655
2022-09-07 03:10:00+09:00,2733590.0,2737134.0,2733401.0,2736219.0,5.75149553,15732795.25807602
2022-09-07 03:11:00+09:00,2738056.0,2742420.0,2738056.0,2741298.0,12.31393985,33743553.9220628
2022-09-07 03:12:00+09:00,2740834.0,2742090.0,2739354.0,2742029.0,8.4539209,23172028.1174223
2022-09-07 03:13:00+09:00,2741446.0,2744379.0,2741050.0,2743343.0,9.41423054,25826148.46678168
2022-09-07 03:14:00+09:00,2743365.0,2746782.0,2741462.0,2741462.0,12.29294708,33733604.34784829
2022-09-07 03:15:00+09:00,2741231.0,2743276.0,2739697.0,2743276.0,8.65240636,23718569.78882746
2022-09-07 03:16:00+09:00,2743244.0,2744000.0,2738502.0,2739894.0,10.2035494,27976602.59939224
2022-09-07 03:17:00+09:00,2739705.0,2740106.0,2737333.0,2738463.0,5.7062244,15628249.84910953
2022-09-07 03:18:00+09:00,2738914.0,2741025.0,2737433.0,2738127.0,8.14688404,22315356.68608471
2022-09-07 03:19:00+09:00,2737929.0,2738467.0,2736219.0,2737867.0,11.38362038,31160318.35842631
2022-09-07 03:20:00+09:00,2737760.0,2738328.0,2735838.0,2736763.0,3.79837013,10395848.6956623
2022-09-07 03:21:00+09:00,2736221.0,2736271.0,2733525.0,2734214.0,7.1844283,19647594.97606065
2022-09-07 03:22:00+09:00,2734090.0,2735636.0,2727722.0,2731290.0,23.22106529,63432603.33408712
2022-09-07 03:23:00+09:00,2731421.0,2733491.0,2730981.0,2731490.0,9.09562038,24853631.73819365
2022-09-07 03:24:00+09:00,2731490.0,2731731.0,2728859.0,2731349.0,9.41888427,25714925.78393953
2022-09-07 03:25:00+09:00,2731349.0,2733503.0,2731221.0,2731470.0,17.11651254,46766670.19174539
2022-09-07 03:26:00+09:00,2731390.0,2732556.0,2729037.0,2730222.0,5.30208216,14481187.2438084
2022-09-07 03:27:00+09:00,2730247.0,2730247.0,2724728.0,2726477.0,18.9759359,51734321.46216419
2022-09-07 03:28:00+09:00,2726549.0,2729979.0,2726529.0,2728441.0,6.89427246,18813695.08543383
2022-09-07 03:29:00+09:00,2728082.0,2728232.0,2724821.0,2728232.0,9.06861245,24726899.52571915
2022-09-07 03:30:00+09:00,2727679.0,2729301.0,2723665.0,2727147.0,29.7823854,81196118.10495356
2022-09-07 03:31:00+09:00,2727174.0,2728612.0,2717891.0,2721980.0,15.17123432,41311758.68208254
2022-09-07 03:32:00+09:00,2721980.0,2727377.0,2721411.0,2726117.0,9.72025375,26482356.372542
2022-09-07 03:33:00+09:00,2726872.0,2728293.0,2725524.0,2727260.0,5.88363557,16045225.01629233
2022-09-07 03:34:00+09:00,2727437.0,2729539.0,2727355.0,2729539.0,3.6153817,9863962.62716516
2022-09-07 03:35:00+09:00,2728963.0,2730082.0,2727513.0,2727795.0,3.96911495,10831044.22886617
2022-09-07 03:36:00+09:00,2728102.0,2729380.0,2727025.0,2728023.0,4.038522,11017804.41370441
2022-09-07 03:37:00+09:00,2728177.0,2728964.0,2725798.0,2725964.0,3.65209391,9961560.2614576
2022-09-07 03:38:00+09:00,2726091.0,2734973.0,2726091.0,2734324.0,12.25975035,33487210.60161894
2022-09-07 03:39:00+09:00,2734467.0,2734687.0,2730607.0,2731219.0,3.52486072,9632388.25926532
2022-09-07 03:40:00+09:00,2731215.0,2731219.0,2728662.0,2728746.0,4.12359429,11256675.61253954
2022-09-07 03:41:00+09:00,2728846.0,2729620.0,2727015.0,2728858.0,4.97062843,13561063.69618401
2022-09-07 03:42:00+09:00,2728011.0,2728290.0,2720924.0,2723261.0,9.80883271,26726307.02929346
2022-09-07 03:43:00+09:00,2723241.0,2726679.0,2722096.0,2725199.0,7.42498998,20230323.89409911
2022-09-07 03:44:00+09:00,2724821.0,2726230.0,2721072.0,2723730.0,3.75841521,10237612.32565418
2022-09-07 03:45:00+09:00,2723285.0,2725218.0,2721264.0,2721748.0,8.10063193,22061282.21460885
2022-09-07 03:46:00+09:00,2722149.0,2723092.0,2720000.0,2721391.0,4.52162448,12306298.28618248
2022-09-07 03:47:00+09:00,2720904.0,2722670.0,2719149.0,2719773.0,5.64503051,15357474.10507434
2022-09-07 03:48:00+09:00,2720219.0,2722357.0,2716956.0,2721566.0,7.29135436,19830120.9896794
2022-09-07 03:49:00+09:00,2720804.0,2723633.0,2720438.0,2722271.0,4.31020161,11733550.13893531
2022-09-07 03:50:00+09:00,2722271.0,2722798.0,2719239.0,2719699.0,3.6564356,9948743.22766536
2022-09-07 03:51:00+09:00,2719850.0,2723612.0,2719766.0,2723030.0,4.31,11733386.11838618
2022-09-07 03:52:00+09:00,2722790.0,2725083.0,2722250.0,2722369.0,5.18755536,14131760.89819524
2022-09-07 03:53:00+09:00,2723022.0,2724124.0,2720654.0,2720654.0,2.84424918,7743651.73939448
2022-09-07 03:54:00+09:00,2720711.0,2724641.0,2719772.0,2723569.0,5.68159208,15468197.02333319
2022-09-07 03:55:00+09:00,2723159.0,2723610.0,2721118.0,2721462.0,1.77003199,4819014.83137618
2022-09-07 03:56:00+09:00,2721097.0,2722158.0,2719357.0,2719429.0,1.92993494,5251174.3171543
2022-09-07 03:57:00+09:00,2719729.0,2720911.0,2719370.0,2719370.0,3.00567281,8174860.59885032
2022-09-07 03:58:00+09:00,2719370.0,2719370.0,2717000.0,2718747.0,3.53843312,9618342.98046917
2022-09-07 03:59:00+09:00,2718848.0,2719062.0,2714226.0,2715419.0,5.75305549,15623613.75130967
2022-09-07 04:00:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:01:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:02:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:03:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:04:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:05:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:06:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:07:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:08:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:09:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:10:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:11:00+09:00,2715419.0,2715419.0,2715419.0,2715419.0,0.0,0.0
2022-09-07 04:12:00+09:00,2716000.0,2718465.0,2714164.0,2715776.0,11.64993183,31637816.0361944
2022-09-07 04:13:00+09:00,2715776.0,2716640.0,2714562.0,2715108.0,5.77151712,15673175.00846621
2022-09-07 04:14:00+09:00,2714719.0,2717065.0,2713280.0,2714740.0,13.59507364,36911944.13082559
2022-09-07 04:15:00+09:00,2714206.0,2719024.0,2713860.0,2719024.0,3.61765886,9827575.45950663
2022-09-07 04:16:00+09:00,2720000.0,2720846.0,2719024.0,2719295.0,7.02563236,19109859.19528091
2022-09-07 04:17:00+09:00,2719567.0,2721250.0,2718500.0,2719404.0,2.63849678,7175877.22261669
2022-09-07 04:18:00+09:00,2719711.0,2721305.0,2719572.0,2720781.0,3.15535085,8583994.72545591
2022-09-07 04:19:00+09:00,2720775.0,2721906.0,2717936.0,2717936.0,4.61167418,12543223.12283825
2022-09-07 04:20:00+09:00,2718042.0,2719461.0,2716054.0,2717491.0,2.58085552,7014787.91741463
2022-09-07 04:21:00+09:00,2717357.0,2717449.0,2712829.0,2713550.0,6.1113998,16586410.56495826
2022-09-07 04:22:00+09:00,2713112.0,2713424.0,2711918.0,2712806.0,4.4723922,12132027.09371936
2022-09-07 04:23:00+09:00,2712534.0,2713952.0,2711301.0,2713452.0,9.40351584,25508819.56783796
2022-09-07 04:24:00+09:00,2713452.0,2717183.0,2713436.0,2715778.0,5.32856136,14470903.09602783
2022-09-07 04:25:00+09:00,2715778.0,2717867.0,2715104.0,2716652.0,3.69048106,10026028.78488914
2022-09-07 04:26:00+09:00,2716292.0,2717222.0,2714365.0,2715808.0,2.71415988,7370603.45164912
2022-09-07 04:27:00+09:00,2715807.0,2716050.0,2711528.0,2713960.0,9.21240202,24998814.74637171
2022-09-07 04:28:00+09:00,2713831.0,2714570.0,2709343.0,2711084.0,10.28081596,27875683.90573046
2022-09-07 04:29:00+09:00,2711084.0,2711959.0,2708500.0,2708634.0,6.18858639,16770150.44459066
2022-09-07 04:30:00+09:00,2708634.0,2709120.0,2688888.0,2698200.0,30.14042723,81319486.5318923
2022-09-07 04:31:00+09:00,2698763.0,2700165.0,2694014.0,2699264.0,18.17038186,49016073.98649327
2022-09-07 04:32:00+09:00,2699933.0,2699961.0,2692718.0,2693979.0,8.44674156,22777195.35780711
2022-09-07 04:33:00+09:00,2693684.0,2697013.0,2691341.0,2697013.0,11.87463659,31987063.34003157
2022-09-07 04:34:00+09:00,2697167.0,2697996.0,2693238.0,2697103.0,9.55221357,25752849.16317814
2022-09-07 04:35:00+09:00,2697102.0,2700450.0,2694930.0,2698052.0,14.05047553,37901596.4375225
2022-09-07 04:36:00+09:00,2698771.0,2700449.0,2696900.0,2700099.0,13.02238888,35143510.22158094
2022-09-07 04:37:00+09:00,2700099.0,2704333.0,2700099.0,2702679.0,10.85875104,29343205.80053126
2022-09-07 04:38:00+09:00,2701886.0,2704550.0,2701886.0,2702156.0,3.04822318,8239284.99503782
2022-09-07 04:39:00+09:00,2701828.0,2703781.0,2700117.0,2700850.0,5.24637091,14175296.75355256
2022-09-07 04:40:00+09:00,2700328.0,2701900.0,2698691.0,2701900.0,8.23234666,22228526.5313633
2022-09-07 04:41:00+09:00,2701768.0,2703592.0,2699656.0,2703272.0,4.23954028,11454920.81283651
2022-09-07 04:42:00+09:00,2703401.0,2704362.0,2701459.0,2702021.0,2.91620158,7882559.79803623
2022-09-07 04:43:00+09:00,2702089.0,2703212.0,2699612.0,2703046.0,4.32541247,11684188.7139989
2022-09-07 04:44:00+09:00,2702906.0,2703360.0,2701123.0,2702704.0,4.89583439,13230050.43253957
2022-09-07 04:45:00+09:00,2701959.0,2702426.0,2699540.0,2701498.0,5.80858734,15690662.13864783
2022-09-07 04:46:00+09:00,2701498.0,2703399.0,2700484.0,2701542.0,3.16379547,8548325.86311076
2022-09-07 04:47:00+09:00,2701938.0,2703236.0,2701220.0,2701865.0,1.48701377,4018077.63929184
2022-09-07 04:48:00+09:00,2701640.0,2706152.0,2701554.0,2702646.0,6.33840845,17138912.89923647
2022-09-07 04:49:00+09:00,2702645.0,2705156.0,2702234.0,2704673.0,4.02100885,10871939.15742393
2022-09-07 04:50:00+09:00,2704167.0,2704955.0,2702071.0,2702657.0,7.11699358,19240442.22617854
2022-09-07 04:51:00+09:00,2702526.0,2703189.0,2700410.0,2700738.0,3.7515056,10135768.27920801
2022-09-07 04:52:00+09:00,2701078.0,2702408.0,2700218.0,2701647.0,3.2267869,8716975.20523014
2022-09-07 04:53:00+09:00,2701560.0,2701560.0,2698703.0,2699055.0,6.26378254,16910074.79415951
2022-09-07 04:54:00+09:00,2699555.0,2700340.0,2695447.0,2698163.0,9.64373733,26019961.83084041
2022-09-07 04:55:00+09:00,2698104.0,2699003.0,2696424.0,2696866.0,8.2175824,22168575.31807323
2022-09-07 04:56:00+09:00,2696720.0,2698999.0,2695784.0,2698619.0,2.86664479,7732515.37902323
2022-09-07 04:57:00+09:00,2698634.0,2698729.0,2696652.0,2697704.0,5.17271792,13953847.83704011
2022-09-07 04:58:00+09:00,2697595.0,2701274.0,2697183.0,2700561.0,6.11440744,16506366.76034384
2022-09-07 04:59:00+09:00,2700776.0,2701450.0,2696500.0,2697744.0,10.6024984,28618488.14182486
2022-09-07 05:00:00+09:00,2697653.0,2698292.0,2694263.0,2698292.0,15.8430363,42714613.48651703
2022-09-07 05:01:00+09:00,2698371.0,2704293.0,2696531.0,2703087.0,10.32305066,27877609.25408481
2022-09-07 05:02:00+09:00,2703164.0,2706145.0,2702103.0,2705609.0,7.6380715,20658992.82186096
2022-09-07 05:03:00+09:00,2705874.0,2709066.0,2705107.0,2708114.0,8.85649067,23974219.35156195
2022-09-07 05:04:00+09:00,2707184.0,2708238.0,2696966.0,2698671.0,28.02782426,75772118.29475866
2022-09-07 05:05:00+09:00,2698996.0,2701069.0,2695000.0,2700517.0,13.8137978,37274086.85969277
2022-09-07 05:06:00+09:00,2701342.0,2701682.0,2698155.0,2700025.0,3.4677201,9362127.40386666
2022-09-07 05:07:00+09:00,2699970.0,2700864.0,2697622.0,2697622.0,3.80744365,10278212.93090343
2022-09-07 05:08:00+09:00,2697622.0,2699534.0,2696266.0,2696508.0,10.98070441,29627739.05583937
2022-09-07 05:09:00+09:00,2697212.0,2697366.0,2671957.0,2681350.0,31.50936404,84647691.97307733
2022-09-07 05:10:00+09:00,2684537.0,2689478.0,2682531.0,2686202.0,19.2064551,51578298.70927185
2022-09-07 05:11:00+09:00,2686214.0,2689500.0,2684665.0,2688475.0,8.33389157,22394150.77085682
2022-09-07 05:12:00+09:00,2688451.0,2692964.0,2687400.0,2692304.0,11.25413978,30276181.76159938
2022-09-07 05:13:00+09:00,2692440.0,2694239.0,2690009.0,2693038.0,6.44166637,17342183.0981245
2022-09-07 05:14:00+09:00,2693230.0,2697132.0,2690647.0,2692906.0,10.4015284,28019112.96374271
2022-09-07 05:15:00+09:00,2692923.0,2701028.0,2691000.0,2701028.0,12.40475429,33457094.17026227
2022-09-07 05:16:00+09:00,2701060.0,2701649.0,2697296.0,2698333.0,7.26099083,19602892.63504218
2022-09-07 05:17:00+09:00,2698439.0,2700673.0,2697049.0,2699259.0,8.77709576,23686479.16416323
2022-09-07 05:18:00+09:00,2699320.0,2702269.0,2698451.0,2700334.0,4.85191368,13103472.91727107
2022-09-07 05:19:00+09:00,2700586.0,2703291.0,2700171.0,2700643.0,5.91155656,15973316.74903372
2022-09-07 05:20:00+09:00,2700587.0,2703104.0,2699635.0,2701050.0,6.7299266,18177674.44771735
2022-09-07 05:21:00+09:00,2700723.0,2702286.0,2699109.0,2702000.0,4.08275602,11026228.98893787
2022-09-07 05:22:00+09:00,2701916.0,2704321.0,2700967.0,2702964.0,9.1723666,24788908.35985321
2022-09-07 05:23:00+09:00,2702550.0,2703523.0,2700525.0,2702390.0,6.98658831,18875008.50133268
2022-09-07 05:24:00+09:00,2702036.0,2706882.0,2702036.0,2705022.0,15.36747867,41554835.41190559
2022-09-07 05:25:00+09:00,2704543.0,2705419.0,2700926.0,2703058.0,10.56848596,28566494.80633251
2022-09-07 05:26:00+09:00,2702696.0,2703547.0,2701235.0,2703547.0,2.42062142,6540875.41616398
2022-09-07 05:27:00+09:00,2703310.0,2703901.0,2701315.0,2703510.0,7.32088517,19784058.25312091
2022-09-07 05:28:00+09:00,2703512.0,2704481.0,2701002.0,2701854.0,8.38966398,22674959.5500696
2022-09-07 05:29:00+09:00,2701853.0,2703472.0,2701202.0,2703182.0,6.24265126,16870533.29529471
2022-09-07 05:30:00+09:00,2702799.0,2704703.0,2701666.0,2703402.0,4.5061226,12181106.59073543
2022-09-07 05:31:00+09:00,2703417.0,2704046.0,2701718.0,2703200.0,2.09052209,5650360.64106217
2022-09-07 05:32:00+09:00,2703163.0,2703718.0,2702321.0,2702321.0,1.89887744,5132954.34150755
2022-09-07 05:33:00+09:00,2702354.0,2702583.0,2700012.0,2702312.0,4.4318,11972095.74988333
2022-09-07 05:34:00+09:00,2702312.0,2705771.0,2702079.0,2704692.0,4.22434508,11422945.78754638
2022-09-07 05:35:00+09:00,2704844.0,2705196.0,2702598.0,2703911.0,2.66300478,7201096.67171084
2022-09-07 05:36:00+09:00,2703911.0,2708536.0,2703911.0,2707031.0,18.82053938,50946914.07461975
2022-09-07 05:37:00+09:00,2707037.0,2708990.0,2707000.0,2708685.0,4.828982,13076130.94067169
2022-09-07 05:38:00+09:00,2708618.0,2712050.0,2708618.0,2711584.0,8.84294416,23965460.26996973
2022-09-07 05:39:00+09:00,2712050.0,2714219.0,2708630.0,2713011.0,28.81601953,78148809.91456936
2022-09-07 05:40:00+09:00,2713059.0,2716000.0,2712773.0,2713222.0,11.10046205,30125444.25827841
2022-09-07 05:41:00+09:00,2713775.0,2713863.0,2708450.0,2710722.0,14.6782456,39800482.50983481
2022-09-07 05:42:00+09:00,2711041.0,2713263.0,2708928.0,2710561.0,9.36778911,25396285.26627449
2022-09-07 05:43:00+09:00,2710779.0,2714768.0,2709894.0,2714757.0,10.6697201,28938913.29121427
2022-09-07 05:44:00+09:00,2714371.0,2718280.0,2713756.0,2717510.0,8.61061624,23386192.32283684
2022-09-07 05:45:00+09:00,2717510.0,2720435.0,2715246.0,2716332.0,16.99069515,46176587.64225675
2022-09-07 05:46:00+09:00,2716332.0,2717222.0,2712695.0,2713753.0,10.42681947,28303888.86623269
2022-09-07 05:47:00+09:00,2713157.0,2715555.0,2712673.0,2715296.0,3.43106643,9310393.7401101
2022-09-07 05:48:00+09:00,2714760.0,2716417.0,2713851.0,2715589.0,4.03246403,10948515.54460467
2022-09-07 05:49:00+09:00,2715517.0,2725627.0,2715390.0,2722195.0,13.26633271,36115170.90442526
2022-09-07 05:50:00+09:00,2721935.0,2729500.0,2721815.0,2725127.0,24.8214069,67631170.67016627
2022-09-07 05:51:00+09:00,2725181.0,2726751.0,2722250.0,2724013.0,9.22037784,25116180.07735554
2022-09-07 05:52:00+09:00,2723980.0,2725400.0,2722985.0,2723257.0,2.51414411,6849321.07270827
2022-09-07 05:53:00+09:00,2723342.0,2724638.0,2722566.0,2723077.0,6.86876123,18706738.17193888
2022-09-07 05:54:00+09:00,2723062.0,2723062.0,2718919.0,2719653.0,8.00571215,21780428.66680341
